,Length_Title,Length_Plot_Synopsis,count_plot_synopsis_http,count_plot_synopsis_href,count_plot_synopsis_grtsign
1063,9,13050,0,0,0
1064,20,2699,0,0,0
1065,8,3468,0,0,0
1066,8,3468,0,0,0
1067,9,8022,0,0,0
1068,9,8022,0,0,0
1069,10,8022,0,0,0
1070,9,767,0,0,0
1071,3,3546,0,0,0
1072,7,8443,0,0,0
1073,11,4759,0,0,0
1074,11,3569,0,0,0
1075,11,3569,0,0,0
1076,21,4367,0,0,0
1077,10,2985,0,0,0
1078,8,2028,0,0,0
1079,26,4050,0,0,0
1080,11,9455,0,0,0
1081,19,4450,0,0,0
1082,14,3679,0,0,0
1083,16,1823,0,0,0
1084,8,10044,0,0,0
1085,10,4155,0,0,0
1086,9,4880,0,0,0
1087,11,6880,0,0,0
1088,9,3676,0,0,0
1089,11,4956,0,0,0
1090,10,1648,0,0,0
1091,14,2605,0,0,0
1092,9,23109,0,0,0
1093,8,2190,0,0,0
1094,8,2899,0,0,0
1095,18,1297,0,0,0
1096,9,2701,0,0,0
1097,12,6850,0,0,0
1098,7,3809,0,0,0
1099,23,5377,0,0,0
1100,18,25444,0,0,0
1101,18,5583,0,0,0
1102,11,5929,0,0,0
1103,25,3731,0,0,0
1104,33,4177,0,0,0
1105,24,6504,0,0,0
1106,32,1731,0,0,0
1107,31,1731,0,0,0
1108,9,3084,0,0,0
1109,4,6072,0,0,0
1110,15,4810,0,0,0
1111,17,4559,0,0,0
1112,6,4652,0,0,0
1113,22,7004,0,0,0
1114,25,5384,0,0,0
1115,9,2578,0,0,0
1116,7,2172,0,0,0
1117,12,2158,0,0,0
1118,17,3140,0,0,0
1119,25,2861,0,0,0
1120,16,3330,0,0,0
1121,13,3967,0,0,0
1122,5,4454,0,0,0
1123,5,49218,0,0,0
1124,8,5657,0,0,0
1125,10,5169,0,0,0
1126,7,1982,0,0,0
1127,7,1982,0,0,0
1128,9,1982,0,0,0
1129,7,1206,0,0,0
1130,18,4989,0,0,0
1131,9,5158,0,0,0
1132,14,1634,0,0,0
1133,12,2267,0,0,0
1134,8,8614,0,0,0
1135,7,2086,0,0,0
1136,7,2646,0,0,0
1137,12,4993,0,0,0
1138,12,4993,0,0,0
1139,10,2307,0,0,0
1140,4,2127,0,0,0
1141,9,9667,0,0,0
1142,20,2435,0,0,0
1143,17,5049,0,0,0
1144,17,5049,0,0,0
1145,18,3599,0,0,0
1146,11,4987,0,0,0
1147,22,2595,0,0,0
1148,7,1177,0,0,0
1149,10,1177,0,0,0
1150,5,5037,1,0,0
1151,9,2504,0,0,0
1152,10,9139,0,0,0
1153,15,3180,0,0,0
1154,9,10097,0,0,0
1155,10,14787,0,0,0
1156,18,2985,0,0,0
1157,10,2247,0,0,0
1158,30,2617,0,0,0
1159,31,3275,0,0,0
1160,24,3951,0,0,0
1161,22,4048,0,0,0
1162,18,9238,0,0,0
1163,8,3012,0,0,0
1164,13,6130,0,0,0
1165,6,3486,0,0,0
1166,6,4892,0,0,0
1167,24,2818,0,0,0
1168,16,4173,0,0,0
1169,8,3821,0,0,0
1170,6,1203,0,0,0
1171,12,11044,0,0,0
1172,22,5665,0,0,0
1173,11,6479,0,0,0
1174,13,3660,0,0,0
1175,5,12944,0,0,0
1176,14,5515,0,0,0
1177,16,4010,0,0,0
1178,5,2335,0,0,0
1179,11,5151,0,0,0
1180,13,4576,0,0,0
1181,13,3921,0,0,0
1182,6,14937,0,0,0
1183,23,2777,0,0,0
1184,12,5553,0,0,0
1185,7,6604,0,0,0
1186,6,6134,0,0,0
1187,14,4634,0,0,0
1188,7,2350,0,0,0
1189,6,11636,0,0,0
1190,28,3130,0,0,0
1191,14,3276,0,0,0
1192,13,4413,0,0,0
1193,13,35690,0,0,0
1194,13,892,0,0,0
1195,34,15595,0,0,0
1196,14,3983,0,0,0
1197,14,5231,0,0,0
1198,14,9568,0,0,0
1199,16,3276,0,0,0
1200,34,4314,0,0,0
1201,16,4917,0,0,0
1202,21,6257,0,0,0
1203,19,7040,0,0,0
1204,21,8665,0,0,0
1205,22,8348,0,0,0
1206,25,4738,0,0,0
1207,17,4124,0,0,0
1208,28,10495,0,0,0
1209,31,3873,0,0,0
1210,37,5388,0,0,0
1211,39,6439,0,0,0
1212,39,6439,0,0,0
1213,24,7520,0,0,0
1214,26,6535,0,0,0
1215,16,4931,0,0,0
1216,11,1085,0,0,0
1217,15,6647,0,0,0
1218,23,4547,0,0,0
1219,18,8424,0,0,0
1220,13,2957,0,0,0
1221,33,4162,0,0,0
1222,17,6177,0,0,0
1223,21,1829,0,0,0
1224,19,4135,0,0,0
1225,20,2869,0,0,0
1226,17,2840,0,0,0
1227,24,4884,0,0,0
1228,12,5276,0,0,0
1229,10,7482,0,0,0
1230,20,2156,0,0,0
1231,20,1573,0,0,0
1232,27,10565,0,0,0
1233,9,6696,0,0,0
1234,7,3599,0,0,0
1235,14,3747,0,0,0
1236,30,2239,0,0,0
1237,37,1593,0,0,0
1238,12,2254,0,0,0
1239,9,1553,0,0,0
1240,7,6690,0,0,0
1241,4,6674,0,0,0
1242,15,2181,0,0,0
1243,7,2869,0,0,0
1244,19,4669,0,0,0
1245,27,5976,0,0,0
1246,14,2916,0,0,0
1247,14,4229,0,0,0
1248,32,1282,0,0,0
1249,10,2458,0,0,0
1250,9,1254,0,0,0
1251,13,3688,0,0,0
1252,19,5548,0,0,0
1253,19,2498,0,0,0
1254,15,8300,0,0,0
1255,15,2582,0,0,0
1256,20,5540,0,0,0
1257,20,5540,0,0,0
1258,20,5540,0,0,0
1259,20,5540,0,0,0
1260,20,9654,0,0,0
1261,20,11041,0,0,0
1262,31,5930,0,0,0
1263,17,1456,0,0,0
1264,21,2632,0,0,0
1265,13,13529,0,0,0
1266,12,1212,0,0,0
1267,9,4307,0,0,0
1268,9,4307,0,0,0
1269,21,2819,0,0,0
1270,15,6665,0,0,0
1271,15,2155,0,0,0
1272,9,4026,0,0,0
1273,13,3627,0,0,0
1274,8,18373,0,0,0
1275,14,1283,0,0,0
1276,9,3415,0,0,0
1277,9,3415,0,0,0
1278,15,3397,0,0,0
1279,11,3476,0,0,0
1280,11,6615,0,0,0
1281,7,2438,0,0,0
1282,13,3360,0,0,0
1283,22,3487,0,0,0
1284,15,1581,0,0,0
1285,18,1256,0,0,0
1286,14,2962,0,0,0
1287,13,2371,0,0,0
1288,12,3614,0,0,0
1289,34,5859,0,0,0
1290,15,3139,0,0,0
1291,11,3704,0,0,0
1292,9,3746,0,0,0
1293,20,3442,0,0,0
1294,8,1340,0,0,0
1295,18,7197,0,0,0
1296,35,3037,0,0,0
1297,19,2332,0,0,0
1298,21,6347,0,0,0
1299,42,2110,0,0,0
1300,32,2557,0,0,0
1301,11,3294,0,0,0
1302,20,3994,0,0,0
1303,11,3439,0,0,0
1304,11,4824,0,0,0
1305,28,4876,0,0,0
1306,7,2332,0,0,0
1307,5,1761,0,0,0
1308,11,10899,0,0,0
1309,12,3677,0,0,0
1310,14,2059,0,0,0
1311,5,3860,0,0,0
1312,13,3375,0,0,0
1313,21,5039,0,0,0
1314,10,3562,0,0,0
1315,18,1409,0,0,0
1316,21,3718,0,0,0
1317,7,11377,0,0,0
1318,12,5722,0,0,0
1319,25,5327,0,0,0
1320,5,3432,0,0,0
1321,10,1741,0,0,0
1322,7,5932,0,0,0
1323,29,1094,0,0,0
1324,20,4031,0,0,0
1325,17,2882,0,0,0
1326,20,1190,0,0,0
1327,20,2452,0,0,0
1328,30,4122,0,0,0
1329,38,4038,0,0,0
1330,12,3455,0,0,0
1331,13,5311,0,0,0
1332,4,1105,0,0,0
1333,16,4894,0,0,0
1334,7,17634,0,0,0
1335,7,4090,0,0,0
1336,17,2705,0,0,0
1337,22,1887,0,0,0
1338,11,2684,0,0,0
1339,14,3366,0,0,0
1340,6,2357,0,0,0
1341,9,1400,0,0,0
1342,9,1400,0,0,0
1343,6,2651,0,0,0
1344,15,17852,0,0,0
1345,11,2256,0,0,0
1346,12,4470,0,0,0
1347,35,1913,0,0,0
1348,19,3621,0,0,0
1349,4,3635,0,0,0
1350,10,3129,0,0,0
1351,6,1217,0,0,0
1352,8,4268,0,0,0
1353,8,4268,0,0,0
1354,16,13082,0,0,0
1355,31,951,0,0,0
1356,20,5190,0,0,0
1357,18,2662,0,0,0
1358,23,4693,0,0,0
1359,23,2473,0,0,0
1360,17,10600,0,0,0
1361,20,4238,0,0,0
1362,21,4109,0,0,0
1363,19,4444,0,0,0
1364,18,1185,0,0,0
1365,9,2816,0,0,0
1366,15,1561,0,0,0
1367,15,1844,0,0,0
1368,14,1414,0,0,0
1369,14,2646,0,0,0
1370,18,3219,0,0,0
1371,15,3627,0,0,0
1372,25,4313,0,0,0
1373,25,4313,0,0,0
1374,24,4680,0,0,0
1375,14,1354,0,0,0
1376,29,4554,0,0,0
1377,14,2818,0,0,0
1378,30,5452,0,0,0
1379,11,4075,0,0,0
1380,16,8196,0,0,0
1381,15,5071,0,0,0
1382,5,3351,0,0,0
1383,10,3421,0,0,0
1384,6,6065,0,0,0
1385,16,5488,0,0,0
1386,7,2052,0,0,0
1387,31,2088,0,0,0
1388,25,9913,0,0,0
1389,3,3678,0,0,0
1390,19,4008,0,0,0
1391,12,1468,0,0,0
1392,14,4384,0,0,0
1393,9,3591,0,0,0
1394,10,3348,0,0,0
1395,8,3350,0,0,0
1396,8,19939,0,0,0
1397,7,3346,0,0,0
1398,12,7288,0,0,0
1399,8,10281,0,0,0
1400,8,8464,0,0,0
1401,10,10861,0,0,0
1402,15,3956,0,0,0
1403,17,1539,0,0,0
1404,8,5576,0,0,0
1405,14,1456,0,0,0
1406,17,4759,0,0,0
1407,11,1741,0,0,0
1408,17,5727,0,0,0
1409,33,4298,0,0,0
1410,11,8592,0,0,0
1411,9,9303,0,0,0
1412,8,1568,0,0,0
1413,13,1665,0,0,0
1414,19,7064,0,0,0
1415,11,5009,0,0,0
1416,27,4630,0,0,0
1417,13,3167,0,0,0
1418,8,5978,0,0,0
1419,21,12817,0,0,0
1420,10,5665,0,0,0
1421,26,3915,0,0,0
1422,32,4956,0,0,0
1423,20,3837,0,0,0
1424,10,3807,0,0,0
1425,12,2606,0,0,0
1426,29,1745,0,0,0
1427,10,2593,0,0,0
1428,31,6208,0,0,0
1429,13,2756,0,0,0
1430,28,1650,0,0,0
1431,41,1567,0,0,0
1432,29,5173,0,0,0
1433,7,2104,0,0,0
1434,5,3918,0,0,0
1435,10,4177,0,0,0
1436,8,3592,0,0,0
1437,8,6582,0,0,0
1438,17,11463,0,0,0
1439,11,4509,0,0,0
1440,18,4177,0,0,0
1441,20,4177,0,0,0
1442,23,3313,0,0,0
1443,23,2033,0,0,0
1444,4,8481,0,0,0
1445,16,1867,0,0,0
1446,14,2481,0,0,0
1447,26,2335,0,0,0
1448,7,4435,0,0,0
1449,19,2576,0,0,0
1450,47,13230,0,0,0
1451,15,2677,0,0,0
1452,18,9010,0,0,0
1453,5,34124,0,0,0
1454,5,3667,0,0,0
1455,17,1301,0,0,0
1456,20,4577,0,0,0
1457,18,2771,0,0,0
1458,13,1776,0,0,0
1459,18,2581,0,0,0
1460,21,5130,0,0,0
1461,23,5456,0,0,0
1462,25,3139,0,0,0
1463,10,3490,0,0,0
1464,14,1055,0,0,0
1465,6,1164,0,0,0
1466,6,7775,0,0,0
1467,11,4326,0,0,0
1468,23,5317,0,0,0
1469,8,4461,0,0,0
1470,5,5180,0,0,0
1471,11,2567,0,0,0
1472,12,4739,0,0,0
1473,12,4739,0,0,0
1474,16,1537,0,0,0
1475,11,2081,0,0,0
1476,12,1097,0,0,0
1477,22,5851,0,0,0
1478,15,14565,0,0,0
1479,15,14977,0,0,0
1480,12,4727,0,0,0
1481,12,4727,0,0,0
1482,10,1207,0,0,0
1483,11,9068,0,0,0
1484,9,4067,0,0,0
1485,14,2789,0,0,0
1486,12,8896,0,0,0
1487,12,2662,0,0,0
1488,10,2757,0,0,0
1489,10,2113,0,0,0
1490,15,3901,0,0,0
1491,12,3741,0,0,0
1492,12,1663,0,0,0
1493,27,2787,0,0,0
1494,10,9818,0,0,0
1495,12,2674,0,0,0
1496,10,1429,0,0,0
1497,17,4971,0,0,0
1498,12,2137,0,0,0
1499,11,6623,0,0,0
1500,10,9190,0,0,0
1501,10,2354,0,0,0
1502,10,2266,0,0,0
1503,11,1386,0,0,0
1504,9,4429,0,0,0
1505,11,9107,0,0,0
1506,16,3051,0,0,0
1507,12,7549,0,0,0
1508,10,4656,0,0,0
1509,10,22298,0,0,0
1510,11,29901,0,0,0
1511,11,2470,0,0,0
1512,11,2470,0,0,0
1513,11,2470,0,0,0
1514,23,6959,0,0,0
1515,28,2859,0,0,0
1516,30,6220,0,0,0
1517,18,3607,0,0,0
1518,22,1506,0,0,0
1519,12,4455,0,0,0
1520,8,4229,0,0,0
1521,9,8666,0,0,0
1522,8,5352,0,0,0
1523,9,3773,0,0,0
1524,10,4389,0,0,0
1525,10,3467,0,0,0
1526,7,2313,0,0,0
1527,5,2718,0,0,0
1528,5,2718,0,0,0
1529,5,11444,0,0,0
1530,8,11444,0,0,0
1531,12,15065,0,0,0
1532,20,1906,0,0,0
1533,17,1661,0,0,0
1534,14,9763,0,0,0
1535,15,4041,0,0,0
1536,11,6332,0,0,0
1537,15,2427,0,0,0
1538,6,3178,0,0,0
1539,12,5420,0,0,0
1540,12,3684,0,0,0
1541,23,5420,0,0,0
1542,19,6607,0,0,0
1543,15,4901,0,0,0
1544,11,5650,0,0,0
1545,11,5650,0,0,0
1546,5,3980,0,0,0
1547,7,1841,0,0,0
1548,7,6725,0,0,0
1549,16,14280,0,0,0
1550,27,5025,0,0,0
1551,12,1849,0,0,0
1552,13,3713,0,0,0
1553,10,3960,0,0,0
1554,9,1146,0,0,0
1555,9,7256,0,0,0
1556,5,16082,0,0,0
1557,8,3014,0,0,0
1558,13,1906,0,0,0
1559,5,6319,0,0,0
1560,10,1175,0,0,0
1561,15,2520,0,0,0
1562,14,7410,0,0,0
1563,10,4148,0,0,0
1564,10,3031,0,0,0
1565,9,1342,0,0,0
1566,13,6019,0,0,0
1567,11,1674,0,0,0
1568,12,10565,0,0,0
1569,11,4831,0,0,0
1570,11,4831,0,0,0
1571,11,5213,0,0,0
1572,10,1576,0,0,0
1573,10,2586,0,0,0
1574,11,2562,0,0,0
1575,39,2223,0,0,0
1576,10,3530,0,0,0
1577,11,3767,0,0,0
1578,11,3767,0,0,0
1579,13,7973,0,0,0
1580,12,6660,0,0,0
1581,10,5759,0,0,0
1582,14,3975,0,0,0
1583,19,3539,0,0,0
1584,14,11947,0,0,0
1585,14,3418,0,0,0
1586,17,2184,0,0,0
1587,27,1857,0,0,0
1588,16,4702,0,0,0
1589,23,1363,0,0,0
1590,18,1578,0,0,0
1591,16,2160,0,0,0
1592,7,3652,0,0,0
1593,23,2661,0,0,0
1594,23,3497,0,0,0
1595,10,8951,0,0,0
1596,27,1942,0,0,0
1597,31,1456,0,0,0
1598,9,1666,0,0,0
1599,12,2749,0,0,0
1600,9,1796,0,0,0
1601,9,1796,0,0,0
1602,10,11764,0,0,0
1603,25,1693,0,0,0
1604,9,1579,0,0,0
1605,10,2795,0,0,0
1606,10,19309,0,0,0
1607,12,2349,0,0,0
1608,14,1880,0,0,0
1609,25,3421,0,0,0
1610,12,7389,0,0,0
1611,15,8312,0,0,0
1612,14,10508,0,0,0
1613,11,2980,0,0,0
1614,13,4719,0,0,0
1615,29,5531,0,0,0
1616,11,2375,0,0,0
1617,4,5099,0,0,0
1618,8,3165,0,0,0
1619,8,8380,0,0,0
1620,12,2602,0,0,0
1621,10,4594,0,0,0
1622,10,4594,0,0,0
1623,6,4822,0,0,0
1624,14,2842,0,0,0
1625,10,3410,0,0,0
1626,12,4816,0,0,0
1627,24,8046,0,0,0
1628,12,3447,0,0,0
1629,10,1565,0,0,0
1630,14,594,0,0,0
1631,18,1593,0,0,0
1632,10,1688,0,0,0
1633,10,712,0,0,0
1634,9,4951,0,0,0
1635,9,3042,0,0,0
1636,10,1415,0,0,0
1637,10,1848,0,0,0
1638,11,4161,0,0,0
1639,12,20589,0,0,0
1640,14,16732,0,0,0
1641,11,8720,0,0,0
1642,24,2419,0,0,0
1643,9,2273,0,0,0
1644,9,2273,0,0,0
1645,19,3814,0,0,0
1646,18,3198,0,0,0
1647,15,4919,0,0,0
1648,14,7812,0,0,0
1649,13,5998,0,0,0
1650,25,2961,0,0,0
1651,11,3016,0,0,0
1652,15,2273,0,0,0
1653,13,2424,0,0,0
1654,11,1273,0,0,0
1655,9,5012,0,0,0
1656,11,4918,0,0,0
1657,9,6463,0,0,0
1658,10,4378,0,0,0
1659,14,6055,0,0,0
1660,13,1273,0,0,0
1661,16,3583,0,0,0
1662,12,8281,0,0,0
1663,9,3040,0,0,0
1664,11,5094,0,0,0
1665,13,1814,0,0,0
1666,19,2184,0,0,0
1667,6,1933,0,0,0
1668,19,2515,0,0,0
1669,9,2279,0,0,0
1670,4,4786,0,0,0
1671,36,6336,0,0,0
1672,14,1812,0,0,0
1673,10,5293,0,0,0
1674,16,3490,0,0,0
1675,49,2613,0,0,0
1676,11,988,0,0,0
1677,10,2485,0,0,0
1678,13,4593,0,0,0
1679,28,5130,0,0,0
1680,16,2167,0,0,0
1681,3,2881,0,0,0
1682,31,1822,0,0,0
1683,22,7245,0,0,0
1684,18,2238,0,0,0
1685,9,6267,0,0,0
1686,11,3257,0,0,0
1687,6,1635,0,0,0
1688,13,19847,0,0,0
1689,13,2286,0,0,0
1690,30,5580,0,0,0
1691,9,1179,0,0,0
1692,9,2457,0,0,0
1693,9,2208,0,0,0
1694,10,2208,0,0,0
1695,9,2841,0,0,0
1696,11,1546,0,0,0
1697,83,10370,0,0,0
1698,17,9055,0,0,0
1699,10,3104,0,0,0
1700,13,6540,0,0,0
1701,10,9359,0,0,0
1702,10,2279,0,0,0
1703,10,2279,0,0,0
1704,13,2102,0,0,0
1705,45,1854,0,0,0
1706,17,3084,0,0,0
1707,14,2340,0,0,0
1708,26,6916,0,0,0
1709,13,6079,0,0,0
1710,12,1646,0,0,0
1711,13,1646,0,0,0
1712,16,2229,0,0,0
1713,18,2373,0,0,0
1714,11,5057,0,0,0
1715,18,1922,0,0,0
1716,16,2272,0,0,0
1717,16,2272,0,0,0
1718,17,1332,0,0,0
1719,11,3069,0,0,0
1720,26,2319,0,0,0
1721,7,3368,0,0,0
1722,15,3482,0,0,0
1723,13,4002,0,0,0
1724,7,3212,0,0,0
1725,6,3449,0,0,0
1726,5,3287,0,0,0
1727,14,5946,0,0,0
1728,13,12731,0,0,0
1729,16,1507,0,0,0
1730,9,10397,0,0,0
1731,21,11410,0,0,0
1732,16,1102,0,0,0
1733,13,4561,0,0,0
1734,14,898,0,0,0
1735,15,11277,0,0,0
1736,10,3173,0,0,0
1737,7,15160,0,0,0
1738,12,1599,0,0,0
1739,14,5739,0,0,0
1740,14,2739,0,0,0
1741,14,2535,0,0,0
1742,16,1630,0,0,0
1743,16,2631,0,0,0
1744,15,18040,0,0,0
1745,8,8889,0,0,0
1746,31,2647,0,0,0
1747,9,3190,0,0,0
1748,9,6591,0,0,0
1749,9,2612,0,0,0
1750,10,4698,0,0,0
1751,11,2939,0,0,0
1752,5,2794,0,0,0
1753,12,2800,0,0,0
1754,9,1639,0,0,0
1755,11,12402,0,0,0
1756,5,1533,0,0,0
1757,5,3465,0,0,0
1758,5,5977,0,0,0
1759,15,6084,0,0,0
1760,15,6084,0,0,0
1761,10,10684,0,0,0
1762,6,3618,0,0,0
1763,6,8447,0,0,0
1764,6,3068,0,0,0
1765,8,3359,0,0,0
1766,9,5863,0,0,0
1767,17,1187,0,0,0
1768,22,1761,0,0,0
1769,22,1764,0,0,0
1770,18,4240,0,0,0
1771,15,2447,0,0,0
1772,13,3466,0,0,0
1773,12,7449,0,0,0
1774,14,1829,0,0,0
1775,14,1829,0,0,0
1776,18,3756,0,0,0
1777,8,1255,0,0,0
1778,14,2548,0,0,0
1779,10,2134,0,0,0
1780,10,2134,0,0,0
1781,6,3912,0,0,0
1782,18,3883,0,0,0
1783,16,2338,0,0,0
1784,19,11840,0,0,0
1785,12,2192,0,0,0
1786,5,7318,0,0,0
1787,17,6016,0,0,0
1788,10,7647,0,0,0
1789,15,7609,0,0,0
1790,21,4591,0,0,0
1791,20,3982,0,0,0
1792,20,9355,0,0,0
1793,20,3758,0,0,0
1794,11,5024,0,0,0
1795,17,1933,0,0,0
1796,15,6590,0,0,0
1797,20,4159,0,0,0
1798,21,1522,0,0,0
1799,33,3892,0,0,0
1800,15,3086,0,0,0
1801,7,30051,0,0,0
1802,9,7293,0,0,0
1803,11,1818,0,0,0
1804,23,1783,0,0,0
1805,11,2575,0,0,0
1806,11,2912,0,0,0
1807,9,6572,0,0,0
1808,9,6572,0,0,0
1809,19,3746,0,0,0
1810,35,5754,0,0,0
1811,34,2650,0,0,0
1812,21,4259,0,0,0
1813,16,3435,0,0,0
1814,18,1734,0,0,0
1815,9,2903,0,0,0
1816,13,3058,0,0,0
1817,20,2766,0,0,0
1818,24,1576,0,0,0
1819,14,2072,0,0,0
1820,19,2585,0,0,0
1821,19,1598,0,0,0
1822,18,4041,0,0,0
1823,12,3506,0,0,0
1824,12,3506,0,0,0
1825,46,2268,0,0,0
1826,11,5525,0,0,0
1827,14,3282,0,0,0
1828,12,9060,0,0,0
1829,12,3124,0,0,0
1830,21,9639,0,0,0
1831,7,4630,0,0,0
1832,8,19730,0,0,0
1833,14,4742,0,0,0
1834,17,14223,0,0,0
1835,17,3151,0,0,0
1836,7,7196,0,0,0
1837,7,7196,0,0,0
1838,12,3407,0,0,0
1839,11,3084,0,0,0
1840,11,3084,0,0,0
1841,20,855,0,0,0
1842,8,2663,0,0,0
1843,15,1515,0,0,0
1844,8,1708,0,0,0
1845,14,15481,0,0,0
1846,21,4295,0,0,0
1847,7,8142,0,0,0
1848,11,2160,0,0,0
1849,5,4664,0,0,0
1850,13,5959,0,0,0
1851,22,5317,0,0,0
1852,12,3207,0,0,0
1853,28,1485,0,0,0
1854,15,5173,0,0,0
1855,13,2441,0,0,0
1856,31,3314,0,0,0
1857,21,4689,0,0,0
1858,13,1679,0,0,0
1859,31,1491,0,0,0
1860,41,7441,0,0,0
1861,12,3433,0,0,0
1862,16,4011,0,0,0
1863,16,4011,0,0,0
1864,24,4377,0,0,0
1865,24,4377,0,0,0
1866,3,2454,0,0,0
1867,3,12730,0,0,0
1868,23,2333,0,0,0
1869,24,1402,0,0,0
1870,22,1450,0,0,0
1871,30,1635,0,0,0
1872,41,3807,0,0,0
1873,28,2643,0,0,0
1874,14,4272,0,0,0
1875,5,9676,0,0,0
1876,12,2941,0,0,0
1877,7,1249,0,0,0
1878,11,3178,0,0,0
1879,24,1882,0,0,0
1880,6,1739,0,0,0
1881,6,1739,0,0,0
1882,17,3212,0,0,0
1883,18,3271,0,0,0
1884,11,2283,0,0,0
1885,16,4158,0,0,0
1886,11,4558,0,0,0
1887,7,4915,0,0,0
1888,5,7588,0,0,0
1889,11,954,0,0,0
1890,8,4483,0,0,0
1891,17,1787,0,0,0
1892,21,3199,0,0,0
1893,18,2456,0,0,0
1894,8,2384,0,0,0
1895,7,2179,0,0,0
1896,11,2235,0,0,0
1897,14,3627,0,0,0
1898,25,2415,0,0,0
1899,9,3688,0,0,0
1900,7,1554,0,0,0
1901,6,3692,0,0,0
1902,12,3221,0,0,0
1903,12,3221,0,0,0
1904,12,3221,0,0,0
1905,12,3479,0,0,0
1906,14,3479,0,0,0
1907,18,3867,0,0,0
1908,11,2309,0,0,0
1909,32,4573,0,0,0
1910,5,7755,0,0,0
1911,17,2805,0,0,0
1912,10,8046,0,0,0
1913,12,2945,0,0,0
1914,29,16520,0,0,0
1915,14,6339,0,0,0
1916,8,3001,0,0,0
1917,10,15031,0,0,0
1918,18,1313,0,0,0
1919,17,1704,0,0,0
1920,21,3313,0,0,0
1921,14,4385,0,0,0
1922,34,5496,0,0,0
1923,6,3670,0,0,0
1924,6,3670,0,0,0
1925,20,3101,0,0,0
1926,52,5247,0,0,0
1927,10,3719,0,0,0
1928,12,1067,0,0,0
1929,14,6339,0,0,0
1930,22,3915,0,0,0
1931,23,17568,0,0,0
1932,21,9354,0,0,0
1933,30,2870,0,0,0
1934,8,5945,0,0,0
1935,6,3925,0,0,0
1936,10,2282,0,0,0
1937,41,13566,0,0,0
1938,3,1994,0,0,0
1939,2,3064,0,0,0
1940,7,1447,0,0,0
1941,7,5525,0,0,0
1942,11,8115,0,0,0
1943,27,7557,0,0,0
1944,25,25366,0,0,0
1945,17,5550,0,0,0
1946,17,3916,0,0,0
1947,5,7160,0,0,0
1948,15,1616,0,0,0
1949,10,4176,0,0,0
1950,12,1293,0,0,0
1951,12,5668,0,0,0
1952,13,2635,0,0,0
1953,5,3264,0,0,0
1954,5,3264,0,0,0
1955,10,1646,0,0,0
1956,19,930,0,0,0
1957,17,2487,0,0,0
1958,10,1431,0,0,0
1959,19,5150,0,0,0
1960,13,1295,0,0,0
1961,14,1841,0,0,0
1962,10,1411,0,0,0
1963,10,1411,0,0,0
1964,10,1411,0,0,0
1965,19,1962,0,0,0
1966,31,2121,0,0,0
1967,16,1235,0,0,0
1968,16,1519,0,0,0
1969,8,9547,0,0,0
1970,13,1854,0,0,0
1971,18,1369,0,0,0
1972,42,5221,0,0,0
1973,14,3530,0,0,0
1974,14,11045,0,0,0
1975,30,4522,0,0,0
1976,23,13556,0,0,0
1977,30,5625,0,0,0
1978,30,14242,0,0,0
1979,26,6849,0,0,0
1980,26,1862,0,0,0
1981,26,2752,0,0,0
1982,17,5901,0,0,0
1983,22,2942,0,0,0
1984,17,3871,0,0,0
1985,8,9055,0,0,0
1986,7,11321,0,0,0
1987,12,1653,0,0,0
1988,7,17606,0,0,0
1989,7,5174,0,0,0
1990,16,3267,0,0,0
1991,6,6584,0,0,0
1992,7,4622,0,0,0
1993,7,2909,0,0,0
1994,19,3914,0,0,0
1995,10,1806,0,0,0
1996,26,2946,0,0,0
1997,12,2270,0,0,0
1998,9,3511,0,0,0
1999,14,2454,0,0,0
2000,17,6254,0,0,0
2001,17,5945,0,0,0
2002,14,4303,0,0,0
2003,21,1170,0,0,0
2004,5,4389,0,0,0
2005,5,4389,0,0,0
2006,20,1247,0,0,0
2007,8,14414,0,0,0
2008,25,2760,0,0,0
2009,31,5101,0,0,0
2010,15,8304,0,0,0
2011,7,11724,0,0,0
2012,15,1405,0,0,0
2013,18,12035,0,0,0
2014,14,3076,0,0,0
2015,45,2793,0,0,0
2016,14,5867,0,0,0
2017,18,3745,0,0,0
2018,17,3451,0,0,0
2019,11,5070,0,0,0
2020,14,3283,0,0,0
2021,9,2494,0,0,0
2022,9,3430,0,0,0
2023,15,1673,0,0,0
2024,24,9999,0,0,0
2025,6,3657,0,0,0
2026,13,2557,0,0,0
2027,26,12851,0,0,0
2028,30,3065,0,0,0
2029,34,22089,0,0,0
2030,35,25104,0,0,0
2031,15,2317,0,0,0
2032,15,2317,0,0,0
2033,13,3793,0,0,0
2034,13,3793,0,0,0
2035,15,1340,0,0,0
2036,26,7381,0,0,0
2037,31,4407,0,0,0
2038,15,1541,0,0,0
2039,12,3965,0,0,0
2040,31,2803,0,0,0
2041,16,28437,0,0,0
2042,11,3443,0,0,0
2043,15,1546,0,0,0
2044,20,4323,0,0,0
2045,18,3855,0,0,0
2046,9,4852,0,0,0
2047,9,2523,0,0,0
2048,23,2709,0,0,0
2049,30,1576,0,0,0
2050,10,2789,0,0,0
2051,11,1172,0,0,0
2052,8,2413,0,0,0
2053,37,4461,0,0,0
2054,27,3463,0,0,0
2055,12,3832,0,0,0
2056,7,3568,0,0,0
2057,5,6119,0,0,0
2058,5,16778,0,0,0
